ELEMENT,DISTRICTE,BARRI,CODI_BARRI,ANY_ALTA,MES_ALTA_NOM,RECOMPTE,POBLACIO_HOMES,POBLACIO_DONES,POBLACIO_TOTAL,SUPERFICIE_TERRITORI,SUPERFICIE_RESIDENCIAL,TEMPERATURA,PRECIPITACIONS
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Agost,6,10342,11722,22064,42.4,22.455,26.0,44.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Desembre,7,10342,11722,22064,42.4,22.455,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Febrer,2,10342,11722,22064,42.4,22.455,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Gener,10,10342,11722,22064,42.4,22.455,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Juliol,14,10342,11722,22064,42.4,22.455,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Juny,8,10342,11722,22064,42.4,22.455,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Maig,10,10342,11722,22064,42.4,22.455,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Març,10,10342,11722,22064,42.4,22.455,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Novembre,6,10342,11722,22064,42.4,22.455,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Octubre,6,10342,11722,22064,42.4,22.455,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Setembre,2,10342,11722,22064,42.4,22.455,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Abril,9,10529,11882,22411,42.4,22.455,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Agost,5,10529,11882,22411,42.4,22.455,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Desembre,12,10529,11882,22411,42.4,22.455,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Febrer,4,10529,11882,22411,42.4,22.455,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Gener,2,10529,11882,22411,42.4,22.455,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Juliol,12,10529,11882,22411,42.4,22.455,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Juny,14,10529,11882,22411,42.4,22.455,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Maig,16,10529,11882,22411,42.4,22.455,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Març,1,10529,11882,22411,42.4,22.455,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Novembre,11,10529,11882,22411,42.4,22.455,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Octubre,11,10529,11882,22411,42.4,22.455,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2024,Setembre,10,10529,11882,22411,42.4,22.455,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Abril,10,27346,30556,57902,186.7,76.472,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Agost,11,27346,30556,57902,186.7,76.472,26.0,44.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Desembre,11,27346,30556,57902,186.7,76.472,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Febrer,15,27346,30556,57902,186.7,76.472,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Gener,29,27346,30556,57902,186.7,76.472,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Juliol,26,27346,30556,57902,186.7,76.472,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Juny,23,27346,30556,57902,186.7,76.472,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Maig,28,27346,30556,57902,186.7,76.472,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Març,9,27346,30556,57902,186.7,76.472,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Novembre,9,27346,30556,57902,186.7,76.472,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Octubre,9,27346,30556,57902,186.7,76.472,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2023,Setembre,16,27346,30556,57902,186.7,76.472,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Abril,18,27710,30941,58651,186.7,76.472,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Agost,19,27710,30941,58651,186.7,76.472,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Desembre,11,27710,30941,58651,186.7,76.472,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Febrer,7,27710,30941,58651,186.7,76.472,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Gener,6,27710,30941,58651,186.7,76.472,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Juliol,34,27710,30941,58651,186.7,76.472,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Juny,6,27710,30941,58651,186.7,76.472,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Maig,9,27710,30941,58651,186.7,76.472,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Març,4,27710,30941,58651,186.7,76.472,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Novembre,12,27710,30941,58651,186.7,76.472,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Octubre,12,27710,30941,58651,186.7,76.472,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,Sant Andreu,60,2024,Setembre,17,27710,30941,58651,186.7,76.472,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Abril,5,7218,7216,14434,186.8,17.802,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Desembre,1,7218,7216,14434,186.8,17.802,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Febrer,1,7218,7216,14434,186.8,17.802,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Gener,1,7218,7216,14434,186.8,17.802,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Juliol,2,7218,7216,14434,186.8,17.802,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Juny,4,7218,7216,14434,186.8,17.802,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Maig,2,7218,7216,14434,186.8,17.802,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Març,5,7218,7216,14434,186.8,17.802,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Novembre,3,7218,7216,14434,186.8,17.802,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Octubre,4,7218,7216,14434,186.8,17.802,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2023,Setembre,4,7218,7216,14434,186.8,17.802,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Abril,1,8025,7773,15798,186.8,17.802,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Desembre,1,8025,7773,15798,186.8,17.802,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Febrer,2,8025,7773,15798,186.8,17.802,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Gener,1,8025,7773,15798,186.8,17.802,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Juliol,5,8025,7773,15798,186.8,17.802,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Juny,2,8025,7773,15798,186.8,17.802,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Maig,3,8025,7773,15798,186.8,17.802,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Març,3,8025,7773,15798,186.8,17.802,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Novembre,1,8025,7773,15798,186.8,17.802,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Bon Pastor,59,2024,Setembre,1,8025,7773,15798,186.8,17.802,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Abril,6,6845,7778,14623,40.9,19.129,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Agost,7,6845,7778,14623,40.9,19.129,26.0,44.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Desembre,6,6845,7778,14623,40.9,19.129,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Gener,1,6845,7778,14623,40.9,19.129,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Juliol,9,6845,7778,14623,40.9,19.129,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Juny,2,6845,7778,14623,40.9,19.129,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Maig,3,6845,7778,14623,40.9,19.129,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Març,4,6845,7778,14623,40.9,19.129,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Novembre,6,6845,7778,14623,40.9,19.129,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Octubre,5,6845,7778,14623,40.9,19.129,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2023,Setembre,12,6845,7778,14623,40.9,19.129,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Abril,4,7070,7875,14945,40.9,19.129,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Agost,11,7070,7875,14945,40.9,19.129,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Desembre,4,7070,7875,14945,40.9,19.129,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Febrer,6,7070,7875,14945,40.9,19.129,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Gener,6,7070,7875,14945,40.9,19.129,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Juliol,8,7070,7875,14945,40.9,19.129,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Juny,6,7070,7875,14945,40.9,19.129,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Maig,13,7070,7875,14945,40.9,19.129,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Març,6,7070,7875,14945,40.9,19.129,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Novembre,9,7070,7875,14945,40.9,19.129,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Octubre,13,7070,7875,14945,40.9,19.129,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,el Congrés i els Indians,62,2024,Setembre,4,7070,7875,14945,40.9,19.129,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Abril,7,14011,15897,29908,98.6,38.099,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Agost,3,14011,15897,29908,98.6,38.099,26.0,44.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Desembre,8,14011,15897,29908,98.6,38.099,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Febrer,12,14011,15897,29908,98.6,38.099,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Gener,13,14011,15897,29908,98.6,38.099,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Juliol,20,14011,15897,29908,98.6,38.099,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Juny,9,14011,15897,29908,98.6,38.099,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Maig,7,14011,15897,29908,98.6,38.099,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Març,5,14011,15897,29908,98.6,38.099,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Novembre,9,14011,15897,29908,98.6,38.099,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Octubre,28,14011,15897,29908,98.6,38.099,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2023,Setembre,12,14011,15897,29908,98.6,38.099,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Abril,13,14291,16101,30392,98.6,38.099,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Agost,11,14291,16101,30392,98.6,38.099,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Desembre,11,14291,16101,30392,98.6,38.099,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Febrer,3,14291,16101,30392,98.6,38.099,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Gener,12,14291,16101,30392,98.6,38.099,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Juliol,20,14291,16101,30392,98.6,38.099,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Juny,26,14291,16101,30392,98.6,38.099,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Maig,17,14291,16101,30392,98.6,38.099,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Març,6,14291,16101,30392,98.6,38.099,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Novembre,21,14291,16101,30392,98.6,38.099,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Octubre,14,14291,16101,30392,98.6,38.099,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Sagrera,61,2024,Setembre,20,14291,16101,30392,98.6,38.099,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Abril,6,5218,5068,10286,80.8,12.702,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Agost,4,5218,5068,10286,80.8,12.702,26.0,44.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Desembre,2,5218,5068,10286,80.8,12.702,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Gener,1,5218,5068,10286,80.8,12.702,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Juliol,1,5218,5068,10286,80.8,12.702,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Juny,4,5218,5068,10286,80.8,12.702,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Maig,1,5218,5068,10286,80.8,12.702,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Març,5,5218,5068,10286,80.8,12.702,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Novembre,2,5218,5068,10286,80.8,12.702,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Octubre,7,5218,5068,10286,80.8,12.702,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2023,Setembre,2,5218,5068,10286,80.8,12.702,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Abril,1,5415,5246,10661,80.8,12.702,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Agost,8,5415,5246,10661,80.8,12.702,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Desembre,1,5415,5246,10661,80.8,12.702,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Gener,2,5415,5246,10661,80.8,12.702,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Juliol,1,5415,5246,10661,80.8,12.702,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Juny,2,5415,5246,10661,80.8,12.702,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Maig,1,5415,5246,10661,80.8,12.702,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Novembre,3,5415,5246,10661,80.8,12.702,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Octubre,3,5415,5246,10661,80.8,12.702,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Andreu,la Trinitat Vella,57,2024,Setembre,2,5415,5246,10661,80.8,12.702,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Abril,1,6539,6914,13453,122.7,24.454,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Desembre,4,6539,6914,13453,122.7,24.454,12.1,2.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Febrer,3,6539,6914,13453,122.7,24.454,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Gener,1,6539,6914,13453,122.7,24.454,9.2,8.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Juliol,4,6539,6914,13453,122.7,24.454,25.5,6.2
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Juny,2,6539,6914,13453,122.7,24.454,23.4,39.8
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Maig,1,6539,6914,13453,122.7,24.454,18.1,46.5
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Març,3,6539,6914,13453,122.7,24.454,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Novembre,5,6539,6914,13453,122.7,24.454,14.8,3.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Octubre,3,6539,6914,13453,122.7,24.454,20.2,29.2
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Setembre,6,6539,6914,13453,122.7,24.454,23.2,50.4
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Abril,6,6570,6924,13494,122.7,24.454,15.0,94.5
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Agost,13,6570,6924,13494,122.7,24.454,26.9,17.6
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Desembre,1,6570,6924,13494,122.7,24.454,10.4,38.4
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Febrer,3,6570,6924,13494,122.7,24.454,13.4,27.8
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Gener,4,6570,6924,13494,122.7,24.454,11.1,26.8
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Juliol,5,6570,6924,13494,122.7,24.454,25.8,33.4
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Juny,6,6570,6924,13494,122.7,24.454,21.3,74.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Maig,5,6570,6924,13494,122.7,24.454,18.2,29.6
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Març,3,6570,6924,13494,122.7,24.454,13.1,87.9
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Novembre,5,6570,6924,13494,122.7,24.454,14.8,54.3
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Octubre,1,6570,6924,13494,122.7,24.454,18.2,118.5
Recollida paper cartró/vidre/reciclables,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Setembre,2,6570,6924,13494,122.7,24.454,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Martí,Provençals del Poblenou,71,2023,Abril,4,10175,11098,21273,108.6,15.313,16.1,36.0
Recollida paper cartró/vidre/reciclables,Sant Martí,Provençals del Poblenou,71,2023,Agost,5,10175,11098,21273,108.6,15.313,26.0,44.6
